token,date,amount
renBTC,6/19/2020,4965
renBTC,6/19/2020,13951035
renBTC,6/19/2020,13965
renBTC,6/19/2020,233621
renBTC,6/19/2020,233
renBTC,6/19/2020,9955035
renBTC,6/19/2020,9965
renBTC,6/19/2020,89870847
renBTC,6/19/2020,89960
renBTC,6/19/2020,9955035
renBTC,6/19/2020,9965
renBTC,6/19/2020,164
renBTC,6/19/2020,-164835
renBTC,6/19/2020,1394
renBTC,6/19/2020,-1394798
renBTC,6/19/2020,964035
renBTC,6/19/2020,965
renBTC,6/19/2020,8981259
renBTC,6/19/2020,8990
renBTC,6/19/2020,891
renBTC,6/19/2020,-891580
renBTC,6/19/2020,64935
renBTC,6/19/2020,65
renBTC,6/19/2020,9955035
renBTC,6/19/2020,9965
renBTC,6/20/2020,44920035
renBTC,6/20/2020,44965
renBTC,6/20/2020,10613976
renBTC,6/20/2020,10624
renBTC,6/20/2020,74890035
renBTC,6/20/2020,74965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,146
renBTC,6/20/2020,-146461
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,2249923
renBTC,6/20/2020,2252
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,1997965035
renBTC,6/20/2020,1999965
renBTC,6/20/2020,126
renBTC,6/20/2020,500234265
renBTC,6/20/2020,500735
renBTC,6/20/2020,-126257
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,21903075
renBTC,6/20/2020,21925
renBTC,6/20/2020,1063935
renBTC,6/20/2020,1065
renBTC,6/20/2020,23041935
renBTC,6/20/2020,23065
renBTC,6/20/2020,464535
renBTC,6/20/2020,465
renBTC,6/20/2020,499465035
renBTC,6/20/2020,499965
renBTC,6/20/2020,4995
renBTC,6/20/2020,5
renBTC,6/20/2020,464535
renBTC,6/20/2020,465
renBTC,6/20/2020,4960035
renBTC,6/20/2020,4965
renBTC,6/20/2020,50514435
renBTC,6/20/2020,50565
renBTC,6/20/2020,4995
renBTC,6/20/2020,5
renBTC,6/20/2020,4995
renBTC,6/20/2020,5
renBTC,6/20/2020,40
renBTC,6/20/2020,-40012
renBTC,6/20/2020,1963035
renBTC,6/20/2020,1965
renBTC,6/20/2020,199765035
renBTC,6/20/2020,199965
renBTC,6/20/2020,39
renBTC,6/20/2020,-39866
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,2456348
renBTC,6/20/2020,2458
renBTC,6/20/2020,41901605
renBTC,6/20/2020,41943
renBTC,6/20/2020,87
renBTC,6/20/2020,-87314
renBTC,6/20/2020,2462535
renBTC,6/20/2020,2465
renBTC,6/20/2020,40
renBTC,6/20/2020,-40092
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,299665035
renBTC,6/20/2020,299965
renBTC,6/20/2020,5636745
renBTC,6/20/2020,5642
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,4995
renBTC,6/20/2020,5
renBTC,6/20/2020,4995
renBTC,6/20/2020,5
renBTC,6/20/2020,194836049
renBTC,6/20/2020,195031
renBTC,6/20/2020,813506359
renBTC,6/20/2020,814320
renBTC,6/20/2020,899065035
renBTC,6/20/2020,899965
renBTC,6/20/2020,53871075
renBTC,6/20/2020,53925
renBTC,6/20/2020,65904058
renBTC,6/20/2020,65970
renBTC,6/20/2020,5964412
renBTC,6/20/2020,5970
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,998965035
renBTC,6/20/2020,999965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,174825
renBTC,6/20/2020,175
renBTC,6/20/2020,10054935
renBTC,6/20/2020,10065
renBTC,6/20/2020,996873
renBTC,6/20/2020,10832654
renBTC,6/20/2020,10843
renBTC,6/20/2020,-996873875
renBTC,6/20/2020,89875035
renBTC,6/20/2020,89965
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,189874935
renBTC,6/20/2020,190065
renBTC,6/20/2020,599365035
renBTC,6/20/2020,599965
renBTC,6/20/2020,499465035
renBTC,6/20/2020,499965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,1895339
renBTC,6/20/2020,1897
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,2502495
renBTC,6/20/2020,2505
renBTC,6/20/2020,489475035
renBTC,6/20/2020,489965
renBTC,6/20/2020,75000924
renBTC,6/20/2020,75076
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,6108885
renBTC,6/20/2020,6115
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,658176165
renBTC,6/20/2020,658835
renBTC,6/20/2020,486101
renBTC,6/20/2020,-486101260
renBTC,6/20/2020,18946035
renBTC,6/20/2020,18965
renBTC,6/20/2020,11953035
renBTC,6/20/2020,11965
renBTC,6/20/2020,105420676
renBTC,6/20/2020,105526
renBTC,6/20/2020,199765035
renBTC,6/20/2020,199965
renBTC,6/20/2020,6108885
renBTC,6/20/2020,6115
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,8140851
renBTC,6/20/2020,8149
renBTC,6/20/2020,19945035
renBTC,6/20/2020,19965
renBTC,6/20/2020,25939035
renBTC,6/20/2020,25965
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,24701075
renBTC,6/20/2020,24725
renBTC,6/20/2020,16948035
renBTC,6/20/2020,16965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,398566035
renBTC,6/20/2020,398965
renBTC,6/20/2020,1963035
renBTC,6/20/2020,1965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,249705045
renBTC,6/20/2020,249955
renBTC,6/20/2020,66898035
renBTC,6/20/2020,66965
renBTC,6/20/2020,2619763
renBTC,6/20/2020,2622
renBTC,6/20/2020,101863035
renBTC,6/20/2020,101965
renBTC,6/20/2020,1427536035
renBTC,6/20/2020,1428965
renBTC,6/20/2020,274690035
renBTC,6/20/2020,274965
renBTC,6/20/2020,17947035
renBTC,6/20/2020,17965
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,249715035
renBTC,6/20/2020,249965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,100864035
renBTC,6/20/2020,100965
renBTC,6/20/2020,3500000
renBTC,6/20/2020,-3500000000
renBTC,6/20/2020,424540035
renBTC,6/20/2020,424965
renBTC,6/20/2020,16512400
renBTC,6/20/2020,16528
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,199725075
renBTC,6/20/2020,199925
renBTC,6/20/2020,274862153
renBTC,6/20/2020,275137
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,199765035
renBTC,6/20/2020,199965
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,46918035
renBTC,6/20/2020,46965
renBTC,6/20/2020,1923105
renBTC,6/20/2020,1925
renBTC,6/20/2020,489475035
renBTC,6/20/2020,489965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,29935035
renBTC,6/20/2020,29965
renBTC,6/20/2020,4960035
renBTC,6/20/2020,4965
renBTC,6/20/2020,4960035
renBTC,6/20/2020,4965
renBTC,6/20/2020,49915035
renBTC,6/20/2020,49965
renBTC,6/20/2020,9905085
renBTC,6/20/2020,9915
renBTC,6/20/2020,129635235
renBTC,6/20/2020,129765
renBTC,6/20/2020,104653792
renBTC,6/20/2020,104758
renBTC,6/20/2020,20304675
renBTC,6/20/2020,20325
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,25009965
renBTC,6/20/2020,25035
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,1963035
renBTC,6/20/2020,1965
renBTC,6/20/2020,2080464
renBTC,6/20/2020,2082
renBTC,6/20/2020,9455535
renBTC,6/20/2020,9465
renBTC,6/20/2020,236422
renBTC,6/20/2020,236
renBTC,6/20/2020,499465035
renBTC,6/20/2020,499965
renBTC,6/20/2020,25009965
renBTC,6/20/2020,25035
renBTC,6/20/2020,49915035
renBTC,6/20/2020,49965
renBTC,6/20/2020,818297
renBTC,6/20/2020,819
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,99992328
renBTC,6/20/2020,100092
renBTC,6/20/2020,4860135
renBTC,6/20/2020,4865
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,92772135
renBTC,6/20/2020,92865
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,539460
renBTC,6/20/2020,540
renBTC,6/20/2020,998965035
renBTC,6/20/2020,999965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,49915035
renBTC,6/20/2020,49965
renBTC,6/20/2020,164835
renBTC,6/20/2020,165
renBTC,6/20/2020,4960035
renBTC,6/20/2020,4965
renBTC,6/20/2020,299665035
renBTC,6/20/2020,299965
renBTC,6/20/2020,199765035
renBTC,6/20/2020,199965
renBTC,6/20/2020,2500000
renBTC,6/20/2020,-2500000000
renBTC,6/20/2020,124840035
renBTC,6/20/2020,124965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,2962035
renBTC,6/20/2020,2965
renBTC,6/20/2020,14950035
renBTC,6/20/2020,14965
renBTC,6/20/2020,964035
renBTC,6/20/2020,965
renBTC,6/20/2020,18981662
renBTC,6/20/2020,19000
renBTC,6/20/2020,101
renBTC,6/20/2020,-101530
renBTC,6/20/2020,64935
renBTC,6/20/2020,65
renBTC,6/20/2020,999999
renBTC,6/20/2020,1001
renBTC,6/20/2020,43
renBTC,6/20/2020,-43531
renBTC,6/20/2020,4960035
renBTC,6/20/2020,4965
renBTC,6/20/2020,40
renBTC,6/20/2020,-40000
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,10059930
renBTC,6/20/2020,10070
renBTC,6/20/2020,9955035
renBTC,6/20/2020,9965
renBTC,6/20/2020,45
renBTC,6/20/2020,-45479
renBTC,6/20/2020,9956454
renBTC,6/20/2020,9966
renBTC,6/20/2020,39
renBTC,6/20/2020,-39992
renBTC,6/20/2020,99865035
renBTC,6/20/2020,99965
renBTC,6/20/2020,25939035
renBTC,6/20/2020,25965
renBTC,6/20/2020,29935035
renBTC,6/20/2020,29965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,9039728
renBTC,6/21/2020,9048
renBTC,6/21/2020,30927746
renBTC,6/21/2020,30958
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,55269675
renBTC,6/21/2020,55325
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,89875035
renBTC,6/21/2020,89965
renBTC,6/21/2020,91874474
renBTC,6/21/2020,91966
renBTC,6/21/2020,7757235
renBTC,6/21/2020,7765
renBTC,6/21/2020,384580035
renBTC,6/21/2020,384965
renBTC,6/21/2020,16448535
renBTC,6/21/2020,16465
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,99865035
renBTC,6/21/2020,99965
renBTC,6/21/2020,2462535
renBTC,6/21/2020,2465
renBTC,6/21/2020,89875035
renBTC,6/21/2020,89965
renBTC,6/21/2020,20944035
renBTC,6/21/2020,20965
renBTC,6/21/2020,5309685
renBTC,6/21/2020,5315
renBTC,6/21/2020,2462535
renBTC,6/21/2020,2465
renBTC,6/21/2020,239725035
renBTC,6/21/2020,239965
renBTC,6/21/2020,199765035
renBTC,6/21/2020,199965
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,39925035
renBTC,6/21/2020,39965
renBTC,6/21/2020,1063935
renBTC,6/21/2020,1065
renBTC,6/21/2020,999689
renBTC,6/21/2020,1000
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,998965035
renBTC,6/21/2020,999965
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,44920035
renBTC,6/21/2020,44965
renBTC,6/21/2020,255709035
renBTC,6/21/2020,255965
renBTC,6/21/2020,998915085
renBTC,6/21/2020,999915
renBTC,6/21/2020,105411902
renBTC,6/21/2020,105517
renBTC,6/21/2020,7957035
renBTC,6/21/2020,7965
renBTC,6/21/2020,398566035
renBTC,6/21/2020,398965
renBTC,6/21/2020,2962035
renBTC,6/21/2020,2965
renBTC,6/21/2020,914085
renBTC,6/21/2020,915
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,1963035
renBTC,6/21/2020,1965
renBTC,6/21/2020,50417439
renBTC,6/21/2020,50467
renBTC,6/21/2020,2775063273
renBTC,6/21/2020,2777841
renBTC,6/21/2020,28936035
renBTC,6/21/2020,28965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,51683265
renBTC,6/21/2020,51735
renBTC,6/21/2020,2682044804
renBTC,6/21/2020,2684729
renBTC,6/21/2020,31613355
renBTC,6/21/2020,31645
renBTC,6/21/2020,32981985
renBTC,6/21/2020,33015
renBTC,6/21/2020,146418435
renBTC,6/21/2020,146565
renBTC,6/21/2020,11853135
renBTC,6/21/2020,11865
renBTC,6/21/2020,419545035
renBTC,6/21/2020,419965
renBTC,6/21/2020,499465035
renBTC,6/21/2020,499965
renBTC,6/21/2020,149815035
renBTC,6/21/2020,149965
renBTC,6/21/2020,13273114
renBTC,6/21/2020,13286
renBTC,6/21/2020,499465035
renBTC,6/21/2020,499965
renBTC,6/21/2020,19945035
renBTC,6/21/2020,19965
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,14985
renBTC,6/21/2020,15
renBTC,6/21/2020,54871051
renBTC,6/21/2020,54925
renBTC,6/21/2020,164
renBTC,6/21/2020,-164988
renBTC,6/21/2020,998755
renBTC,6/21/2020,-998755785
renBTC,6/21/2020,4008781
renBTC,6/21/2020,-4008781455
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,19945035
renBTC,6/21/2020,19965
renBTC,6/21/2020,25917062
renBTC,6/21/2020,25943
renBTC,6/21/2020,128154816
renBTC,6/21/2020,128283
renBTC,6/21/2020,262702035
renBTC,6/21/2020,262965
renBTC,6/21/2020,8956035
renBTC,6/21/2020,8965
renBTC,6/21/2020,14950035
renBTC,6/21/2020,14965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,100864035
renBTC,6/21/2020,100965
renBTC,6/21/2020,19945035
renBTC,6/21/2020,19965
renBTC,6/21/2020,199765035
renBTC,6/21/2020,199965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,99865035
renBTC,6/21/2020,99965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,213239
renBTC,6/21/2020,5267583
renBTC,6/21/2020,5272
renBTC,6/21/2020,-213239493
renBTC,6/21/2020,199765035
renBTC,6/21/2020,199965
renBTC,6/21/2020,992499
renBTC,6/21/2020,993
renBTC,6/21/2020,5169686
renBTC,6/21/2020,5174
renBTC,6/21/2020,499465035
renBTC,6/21/2020,499965
renBTC,6/21/2020,259629959
renBTC,6/21/2020,259889
renBTC,6/21/2020,10000
renBTC,6/21/2020,-10000000
renBTC,6/21/2020,1000000
renBTC,6/21/2020,-1000000000
renBTC,6/21/2020,49915035
renBTC,6/21/2020,49965
renBTC,6/21/2020,998965035
renBTC,6/21/2020,999965
renBTC,6/21/2020,1033967
renBTC,6/21/2020,1035
renBTC,6/21/2020,10000
renBTC,6/21/2020,-10000000
renBTC,6/21/2020,15704274
renBTC,6/21/2020,15719
renBTC,6/21/2020,88407979
renBTC,6/21/2020,88496
renBTC,6/21/2020,1500000
renBTC,6/21/2020,-1500000000
renBTC,6/21/2020,24940035
renBTC,6/21/2020,24965
renBTC,6/21/2020,89875035
renBTC,6/21/2020,89965
renBTC,6/21/2020,2042865
renBTC,6/21/2020,-2042865177
renBTC,6/21/2020,42422535
renBTC,6/21/2020,42465
renBTC,6/21/2020,138005591
renBTC,6/21/2020,138143
renBTC,6/21/2020,60676172
renBTC,6/21/2020,60736
renBTC,6/21/2020,143121735
renBTC,6/21/2020,143265
renBTC,6/21/2020,200064735
renBTC,6/21/2020,200265
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,71145
renBTC,6/21/2020,71
renBTC,6/21/2020,17982
renBTC,6/21/2020,18
renBTC,6/21/2020,9955035
renBTC,6/21/2020,9965
renBTC,6/21/2020,3224466
renBTC,6/21/2020,3227
renBTC,6/21/2020,299665035
renBTC,6/21/2020,299965
renBTC,6/21/2020,37964969
renBTC,6/21/2020,38002
renBTC,6/21/2020,14941788
renBTC,6/21/2020,14956
renBTC,6/21/2020,998965035
renBTC,6/21/2020,999965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,64935
renBTC,6/21/2020,65
renBTC,6/21/2020,1013985
renBTC,6/21/2020,1015
renBTC,6/21/2020,20044935
renBTC,6/21/2020,20065
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,8956035
renBTC,6/21/2020,8965
renBTC,6/21/2020,570645
renBTC,6/21/2020,571
renBTC,6/21/2020,1283715
renBTC,6/21/2020,1285
renBTC,6/21/2020,29935035
renBTC,6/21/2020,29965
renBTC,6/21/2020,10044945
renBTC,6/21/2020,10055
renBTC,6/21/2020,101405310
renBTC,6/21/2020,101506
renBTC,6/21/2020,1074622
renBTC,6/21/2020,1075
renBTC,6/21/2020,555875
renBTC,6/21/2020,556
renBTC,6/21/2020,51613335
renBTC,6/21/2020,51665
renBTC,6/21/2020,179785035
renBTC,6/21/2020,179965
renBTC,6/21/2020,924075
renBTC,6/21/2020,925
renBTC,6/21/2020,9999990
renBTC,6/21/2020,10010
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,98866035
renBTC,6/21/2020,98965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,5029
renBTC,6/21/2020,-5029023
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,99865035
renBTC,6/21/2020,99965
renBTC,6/21/2020,1963035
renBTC,6/21/2020,1965
renBTC,6/21/2020,49915035
renBTC,6/21/2020,49965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,1333502
renBTC,6/21/2020,1334
renBTC,6/21/2020,964035
renBTC,6/21/2020,965
renBTC,6/21/2020,4960035
renBTC,6/21/2020,4965
renBTC,6/21/2020,49915035
renBTC,6/21/2020,49965
renBTC,6/21/2020,1180
renBTC,6/21/2020,-1180102
renBTC,6/21/2020,20844135
renBTC,6/21/2020,20865
renBTC,6/21/2020,24940035
renBTC,6/21/2020,24965
renBTC,6/21/2020,99865035
renBTC,6/21/2020,99965
renBTC,6/21/2020,50199750
renBTC,6/21/2020,50250
renBTC,6/22/2020,10154835
renBTC,6/22/2020,10165
renBTC,6/22/2020,13945665
renBTC,6/22/2020,13959
renBTC,6/22/2020,99868029
renBTC,6/22/2020,99967
renBTC,6/22/2020,9955035
renBTC,6/22/2020,9965
renBTC,6/22/2020,1997965035
renBTC,6/22/2020,1999965
renBTC,6/22/2020,499465035
renBTC,6/22/2020,499965
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,124840035
renBTC,6/22/2020,124965
renBTC,6/22/2020,4487808
renBTC,6/22/2020,4492
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,175330
renBTC,6/22/2020,175
renBTC,6/22/2020,9955035
renBTC,6/22/2020,9965
renBTC,6/22/2020,76000
renBTC,6/22/2020,-76000000
renBTC,6/22/2020,9955035
renBTC,6/22/2020,9965
renBTC,6/22/2020,2106687
renBTC,6/22/2020,2108
renBTC,6/22/2020,2591009
renBTC,6/22/2020,2593
renBTC,6/22/2020,9955035
renBTC,6/22/2020,9965
renBTC,6/22/2020,636302
renBTC,6/22/2020,636
renBTC,6/22/2020,181872945
renBTC,6/22/2020,182055
renBTC,6/22/2020,39925035
renBTC,6/22/2020,39965
renBTC,6/22/2020,39885075
renBTC,6/22/2020,39925
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,29935035
renBTC,6/22/2020,29965
renBTC,6/22/2020,9955035
renBTC,6/22/2020,9965
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,67390773
renBTC,6/22/2020,67458
renBTC,6/22/2020,4960035
renBTC,6/22/2020,4965
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,2497465035
renBTC,6/22/2020,2499965
renBTC,6/22/2020,9937594
renBTC,6/22/2020,9947
renBTC,6/22/2020,374590035
renBTC,6/22/2020,374965
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,499465035
renBTC,6/22/2020,499965
renBTC,6/22/2020,4460535
renBTC,6/22/2020,4465
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,138775806
renBTC,6/22/2020,138914
renBTC,6/22/2020,5709285
renBTC,6/22/2020,5715
renBTC,6/22/2020,385728885
renBTC,6/22/2020,386115
renBTC,6/22/2020,2962035
renBTC,6/22/2020,2965
renBTC,6/22/2020,9855135
renBTC,6/22/2020,9865
renBTC,6/22/2020,299665035
renBTC,6/22/2020,299965
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,7757235
renBTC,6/22/2020,7765
renBTC,6/22/2020,4995
renBTC,6/22/2020,5
renBTC,6/22/2020,324675
renBTC,6/22/2020,325
renBTC,6/22/2020,4995
renBTC,6/22/2020,5
renBTC,6/22/2020,686322953
renBTC,6/22/2020,687009
renBTC,6/22/2020,764235
renBTC,6/22/2020,765
renBTC,6/22/2020,68896035
renBTC,6/22/2020,68965
renBTC,6/22/2020,487300
renBTC,6/22/2020,-487300000
renBTC,6/22/2020,15726
renBTC,6/22/2020,-15726518
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,499465035
renBTC,6/22/2020,499965
renBTC,6/22/2020,326638035
renBTC,6/22/2020,326965
renBTC,6/22/2020,998965035
renBTC,6/22/2020,999965
renBTC,6/22/2020,20004975
renBTC,6/22/2020,20025
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,998965035
renBTC,6/22/2020,999965
renBTC,6/22/2020,124859804
renBTC,6/22/2020,124984
renBTC,6/22/2020,69895035
renBTC,6/22/2020,69965
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,599365035
renBTC,6/22/2020,599965
renBTC,6/22/2020,100064835
renBTC,6/22/2020,100165
renBTC,6/22/2020,3961035
renBTC,6/22/2020,3965
renBTC,6/22/2020,135829035
renBTC,6/22/2020,135965
renBTC,6/22/2020,139825035
renBTC,6/22/2020,139965
renBTC,6/22/2020,81000
renBTC,6/22/2020,-81000000
renBTC,6/22/2020,46918035
renBTC,6/22/2020,46965
renBTC,6/22/2020,100064835
renBTC,6/22/2020,100165
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,20944035
renBTC,6/22/2020,20965
renBTC,6/22/2020,489015
renBTC,6/22/2020,-489015892
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,400564035
renBTC,6/22/2020,400965
renBTC,6/22/2020,763338
renBTC,6/22/2020,764
renBTC,6/22/2020,4960035
renBTC,6/22/2020,4965
renBTC,6/22/2020,100706
renBTC,6/22/2020,-100706953
renBTC,6/22/2020,16669546
renBTC,6/22/2020,16686
renBTC,6/22/2020,9855135
renBTC,6/22/2020,9865
renBTC,6/22/2020,49215735
renBTC,6/22/2020,49265
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,13822776
renBTC,6/22/2020,13836
renBTC,6/22/2020,4960035
renBTC,6/22/2020,4965
renBTC,6/22/2020,195201
renBTC,6/22/2020,-195201138
renBTC,6/22/2020,11953035
renBTC,6/22/2020,11965
renBTC,6/22/2020,199715085
renBTC,6/22/2020,199915
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,899065035
renBTC,6/22/2020,899965
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,119845035
renBTC,6/22/2020,119965
renBTC,6/22/2020,11953035
renBTC,6/22/2020,11965
renBTC,6/22/2020,5459535
renBTC,6/22/2020,5465
renBTC,6/22/2020,2962035
renBTC,6/22/2020,2965
renBTC,6/22/2020,550513935
renBTC,6/22/2020,551065
renBTC,6/22/2020,49915035
renBTC,6/22/2020,49965
renBTC,6/22/2020,16848135
renBTC,6/22/2020,16865
renBTC,6/22/2020,4960371
renBTC,6/22/2020,4965
renBTC,6/22/2020,30641445
renBTC,6/22/2020,30672
renBTC,6/22/2020,449515035
renBTC,6/22/2020,449965
renBTC,6/22/2020,1243755
renBTC,6/22/2020,1245
renBTC,6/22/2020,1018742
renBTC,6/22/2020,1019
renBTC,6/22/2020,14294146
renBTC,6/22/2020,14308
renBTC,6/22/2020,4963392
renBTC,6/22/2020,4968
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,203258001
renBTC,6/22/2020,203461
renBTC,6/22/2020,99865035
renBTC,6/22/2020,99965
renBTC,6/22/2020,964035
renBTC,6/22/2020,965
renBTC,6/22/2020,42922035
renBTC,6/22/2020,42965
renBTC,6/22/2020,19245735
renBTC,6/22/2020,19265
renBTC,6/22/2020,100064835
renBTC,6/22/2020,100165
renBTC,6/22/2020,12407
renBTC,6/22/2020,-12407979
renBTC,6/22/2020,9960030
